,brand_bsin,brand_img,brand_link,brand_nm,cal,cal_from_fat,calcium,chol_dv,chol_mg,country_iso_cd,diet_fiber_dv,diet_fiber_g,gcp_cd,gln_addr_02,gln_addr_04,gln_addr_city,gln_addr_postalcode,gln_cd,gln_country_iso_cd,gln_nm,gpc_s_cd,gtin_cd,gtin_img,gtin_nm,ingredients,iron,m_floz,m_g,m_ml,m_oz,owner_cd,owner_img,owner_link,owner_nm,owner_wiki_en,pkg_unit,pot_dv,pot_mg,prefix_nm,protein_g,return_code,sat_fat_dv,sat_fat_g,serv_ct,serv_size_g,serv_size_ml,sod_dv,sod_mg,sugars_g,tot_carb_dv,tot_carb_g,tot_fat_dv,tot_fat_g,trans_fat_g,vitamin_a,vitamin_c
73,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,150.0,20.0,8.0,0.0,0.0,US,12.0,3.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410136270,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410136270.jpg,Multi-Grain Kaiser Rolls,"WHOLE WHEAT FLOUR,ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,HIGH FRUCTOSE CORN SYRUP,YEAST,WHEAT GLUTEN,WHEAT BRAN,OAT BRAN,WHEAT,SOYBEAN OIL,SALT,RYE,MOLASSES,BARLEY,CALCIUM PROPIONATE (PRESERVATIVE),MONOGLYCERIDES,DATEM,GRAIN VINEGAR,CALCIUM SULFATE,MONOCALCIUM PHOSPHATE,SOY LECITHIN,SOY FLOUR.",8.0,,510.0,,18.0,,,,,,1,0.0,0.0,GS1 US,6.0,0,0.0,0.0,8.0,57.0,0.0,11.0,260.0,4.0,9.0,28.0,3.0,2.0,0.0,0,0.0
74,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,90.0,10.0,10.0,0.0,0.0,US,8.0,2.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410138687,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410138687.jpg,100% Whole Grain,"WHOLE WHEAT FLOUR,WATER,WHEAT GLUTEN,SUGAR,YEAST,SALT,SOYBEAN OIL,WHOLE GRAIN OAT FLOUR,WHOLE GRAIN BARLEY FLOUR,MOLASSES,CELLULOSE FIBER,ENRICHMENT (CALCIUM SULFATE,VITAMIN E ACETATE,VITAMIN A PALMITATE,VITAMIN D3),WHOLE GRAIN BROWN RICE FLOUR,MONOGLYCERIDES,CALCIUM PROPIONATE (PRESERVATIVE),DATEM,CITRIC ACID,BROWN FLAXMEAL,WHOLE GRAIN YELLOW CORN FLOUR,GRAIN VINEGAR,REB A (NATURAL STEVIA LEAF SWEETENER),SOY LECITHIN,POTASSIUM IODATE,CALCIUM PHOSPHATE,SOY FLOUR.",6.0,,680.0,,24.0,,,,,,1,0.0,0.0,GS1 US,5.0,0,0.0,0.0,18.0,38.0,0.0,8.0,190.0,2.0,6.0,17.0,2.0,1.0,0.0,10,0.0
75,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,60.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684000984,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684000984.jpg,Red Berry Juice,"WATER,HIGH FRUCTOSE CORN SYRUP,PEAR JUICE CONCENTRATE,CITRIC ACID,STRAWBERRY JUICE CONCENTRATE,NATURAL FLAVOR,VITAMIN E ACETATE.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,15.0,16.0,6.0,17.0,0.0,0.0,0.0,0,0.0
76,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,60.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684001066,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001066.jpg,Lemonade Juice,"WATER,HIGH FRUCTOSE CORN SYRUP,LEMON JUICE CONCENTRATE,CITRIC ACID,POTASSIUM CITRATE,NATURAL FLAVOR,VITAMIN E ACETATE.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,15.0,16.0,6.0,17.0,0.0,0.0,0.0,0,0.0
77,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,60.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684001073,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001073.jpg,Fruit Punch Juice,"WATER,HIGH FRUCTOSE CORN SYRUP,APPLE AND GRAPE JUICE CONCENTRATES,CITRIC ACID,WATER EXTRACTED ORANGE AND PINEAPPLE JUICE CONCENTRATES,NATURAL FLAVOR,VITAMIN E ACETATE.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,15.0,16.0,6.0,17.0,0.0,0.0,0.0,0,0.0
78,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,30.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684001127,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001127.jpg,Tropical Fruit Juice,"WATER,HIGH FRUCTOSE CORN SYRUP,CITRIC ACID,SUCRALOSE (SPLENDA(R) BRAND SWEETENER),NATURAL FLAVOR.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,15.0,8.0,3.0,8.0,0.0,0.0,0.0,0,0.0
79,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,30.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684001158,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001158.jpg,Grape Juice,"WATER,HIGH FRUCTOSE CORN SYRUP,CITRIC ACID,SUCRALOSE (SPLENDA(R) BRAND SWEETENER),NATURAL FLAVOR.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,15.0,8.0,3.0,8.0,0.0,0.0,0.0,0,0.0
80,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,120.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609300,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093000005,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093000005.jpg,Juice Ginger,"SPARKLING WATER,SUGAR,NATURAL FLAVOR,CITRIC ACID,NATURAL APPLE EXTRACT (COLOR),GINGER OIL",0.0,12.0,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,360.0,0.0,5.0,29.0,10.0,29.0,0.0,0.0,0.0,0,0.0
81,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,130.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609300,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093001026,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093001026.jpg,Juice Blackberry,"PURE JUICE MADE FROM APPLE,WHITE GRAPE,BLACKBERRY AND RASPBERRY JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,NATURAL FLAVOR,RED GRAPE JUICE CONCENTRATE (COLOR)",0.0,12.0,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,360.0,1.0,25.0,29.0,10.0,31.0,0.0,0.0,0.0,0,0.0
82,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,130.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609300,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093002023,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093002023.jpg,Juice Blackberry,"PURE JUICE MADE FROM APPLE,WHITE GRAPE,BLACKBERRY AND RASPBERRY JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,NATURAL FLAVOR,RED GRAPE JUICE CONCENTRATE (COLOR)",0.0,12.0,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,4,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,360.0,1.0,25.0,29.0,10.0,31.0,0.0,0.0,0.0,0,0.0
83,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,130.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609300,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093002061,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093002061.jpg,Juice Blueberry,"PURE JUICE MADE FROM WHITE GRAPE,APPLE AND BLUEBERRY JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,RED GRAPE JUICE CONCENTRATE (COLOR),NATURAL FLAVOR",0.0,12.0,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,4,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,360.0,1.0,30.0,31.0,11.0,33.0,0.0,0.0,0.0,0,0.0
84,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609301,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093011056,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093011056.jpg,Juice Clementine,"PURE JUICE MADE FROM APPLE,WHITE GRAPE,ORANGE,CLEMENTINE AND ACEROLA JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,GUM ARABIC,NATURAL FLAVOR,BETA CAROTENE (COLOR),ASCORBIC ACID (VITAMIN C),NIACINAMIDE,PYRIDOXINE HYDROCHLORIDE (VITAMIN B6)",0.0,8.4,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,250.0,1.0,15.0,19.0,7.0,21.0,0.0,0.0,0.0,0,30.0
85,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609301,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093011070,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093011070.jpg,Juice Apple,"PURE JUICE MADE FROM APPLE,WHITE GRAPE AND ACEROLA JUICE CONCENTRATES,SPARKLING WATER,NATURAL FLAVOR,CITRIC ACID,ASCORBIC ACID (VITAMIN C),NIACINAMIDE,PYRIDOXINE HYDROCHLORIDE (VITAMIN B6)",0.0,8.4,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,250.0,1.0,15.0,21.0,8.0,23.0,0.0,0.0,0.0,0,30.0
86,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609301,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093011087,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093011087.jpg,Juice Pomegranate,"PURE JUICE MADE FROM APPLE,WHITE GRAPE,CLARIFIED PINEAPPLE,CRANBERRY,POMEGRANATE AND ACEROLA JUICE CONCENTRATES,SPARKLING WATER,NATURAL FLAVOR,CITRIC ACID,FRUIT AND VEGETABLE JUICE (COLOR),ASCORBIC ACID (VITAMIN C),NIACINAMIDE,PYRIDOXINE HYDROCHLORIDE (VITAMIN B6)",0.0,8.4,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,250.0,1.0,10.0,18.0,7.0,22.0,0.0,0.0,0.0,0,30.0
87,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609301,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093012022,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093012022.jpg,Juice Blackberry,"PURE JUICE MADE FROM APPLE,WHITE GRAPE,BLACKBERRY,RASPBERRY AND ACEROLA JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,NATURAL FLAVOR,RED GRAPE JUICE CONCENTRATE (COLOR),ASCORBIC ACID (VITAMIN C),NIACINAMIDE,PYRIDOXINE HYDROCHLORIDE (VITAMIN B6).",0.0,8.4,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,4,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,250.0,1.0,20.0,20.0,7.0,22.0,0.0,0.0,0.0,0,30.0
88,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609301,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093014057,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093014057.jpg,Juice Clementine,"PURE JUICE MADE FROM APPLE,WHITE GRAPE,ORANGE,CLEMENTINE AND ACEROLA JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,GUM ARABIC,NATURAL FLAVOR,BETA CAROTENE (COLOR),ASCORBIC ACID (VITAMIN C),NIACINAMIDE,PYRIDOXINE HYDROCHLORIDE (VITAMIN B6)",0.0,8.4,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,12,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,250.0,1.0,15.0,19.0,7.0,21.0,0.0,0.0,0.0,0,30.0
89,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,170.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609302,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093021024,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093021024.jpg,Juice Blackberry,"PURE JUICE MADE FROM APPLE,WHITE GRAPE,BLACKBERRY AND RASPBERRY JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,NATURAL FLAVOR,RED GRAPE JUICE CONCENTRATE (COLOR)",0.0,16.0,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,480.0,1.0,35.0,39.0,14.0,41.0,0.0,0.0,0.0,0,0.0
90,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,120.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609351,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093516087,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093516087.jpg,Juice Birch,"SPARKLING WATER,SUGAR,NATURAL FLAVOR,NATURAL APPLE EXTRACT (COLOR),CITRIC ACID,BIRCH OIL",0.0,12.0,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,4,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,360.0,1.0,10.0,29.0,10.0,29.0,0.0,0.0,0.0,0,0.0
91,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,450.0,70.0,6.0,13.0,40.0,US,12.0,3.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002065,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002065.jpg,Chicken Pad Thai,"Cooked Rice Noodles (Water,Rice Flour),Sauce (Evaporated Cane Juice,Water,Tomato Paste [Tomatoes,Citric Acid],Peanut Butter [Roasted Peanuts],Organic Tamari Sauce [Water,Organic Soybeans,Salt],Vinegar,Vegetable Base [Dehydrated Vegetables including Onion,Tomato,Sweet Corn,Carrot,Celery,Pumpkin,Carrot Juice,Bell Pepper,Green Leek and Garlic;  Sea Salt,Sugar,Yeast Extract,Corn Oil,Spices and Extractives of Celery,Onion and Garlic],Cornstarch,Red Pepper),Chicken (Chicken Breast,Water,Expeller Pressed Canola Oil,Cornstarch,Garlic),Carrots,Scallions,Peanuts. Contains Peanuts,Soy.",15.0,,,,11.0,,,,,,1,0.0,0.0,GS1 US,21.0,0,10.0,2.0,1.0,312.0,0.0,29.0,690.0,24.0,20.0,60.0,12.0,8.0,0.0,40,4.0
92,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,260.0,110.0,20.0,10.0,30.0,US,4.0,1.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002102,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002102.jpg,Macaroni & Cheese,"Deboles® Organic Jerusalem Artichoke Pasta (Organic Durum Wheat Semolina,Organic Jerusalem Artichoke Flour,Water),Wisconsin Yellow Sharp Cheese (Fresh Pasteurized Milk,Cheese Cultures,Salt,Enzymes,Annatto)*,rBST-Free Milk,rBST-Free Unsalted Butter,Unbleached Unbromated Wheat Flour (Wheat Flour,Niacin,Rreduced Iron,Thiamin Mononitrate,Riboflavin,Folic Acid),Olive Oil,Parmesan Cheese (Cultured Milk,Enzymes,Salt)*,Onions,Sea Salt,Garlic,Bay Leaves,Tabasco ® Hot Sauce (Distilled Vinegar,Aged Red Peppers,Salt),Black Pepper.*CHEESES CONTAIN NO ANIMAL RENNET AND ARE MADE FROM rBST-FREE MILK. Contains Milk,wheat.",6.0,,,,11.0,,,,,,1,4.0,125.0,GS1 US,10.0,0,34.0,7.0,2.0,156.0,0.0,11.0,260.0,3.0,9.0,26.0,20.0,13.0,0.0,6,0.0
93,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,340.0,100.0,4.0,0.0,0.0,US,8.0,2.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002126,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002126.jpg,Manchurian Dumplings,"Rice (Basmati Rice,Water,Expeller-Pressed Canola Oil,Ginger,Garlic),Manchurian Sauce (Water,Onions,Tomato Paste [Tomatoes,Citric Acid],Mushrooms,Expeller-Pressed Canola Oil,Gluten-Free Soy Sauce Flavor [Water,Soybeans,Salt,Natural Flavor],Green Bell Peppers,Vinegar,Ginger,Garlic,Cane Sugar,Fresh Cilantro,Bay Leaf,Pure Sesame Oil,Sea Salt,Green Chilies,Crushed Red Pepper),Dumplings (Rice Flour,Cauliflower,Carrots,Cabbage,Green Bell Peppers,Green Beans,Onions,Garlic,Ginger,Fresh Green Onions,Green Chilies,Expeller-Pressed Canola Oil,Gluten-Free Soy Sauce Flavor [Water,Soybeans,Salt,Natural Flavor],Vinegar,Black Pepper,Crushed Red Pepper).",6.0,,,,11.0,,,,,,1,6.0,200.0,GS1 US,6.0,0,6.0,1.0,1.0,312.0,0.0,29.0,690.0,5.0,17.0,50.0,17.0,11.0,0.0,15,50.0
94,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,360.0,130.0,15.0,0.0,0.0,US,18.0,5.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002140,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002140.jpg,Thai Basil Chili w/ Tofu,"Rice (Basmati Rice,Water,Expeller-Pressed Canola Oil,Ginger,Garlic),Organic Firm Tofu (Water,Organic Soybeans,Citric Acid,Calcium Chloride),Zucchini,Water,Mushrooms,Baby Corn,Red Bell Peppers,Carrots,Coconut Milk (Coconut Milk,Water,Guar Gum),Onions,Expeller-Pressed Canola Oil,Gluten-Free Soy Sauce Flavor (Water,Soybeans,Salt,Natural Flavor),Fresh Garlic,Lime Juice,Red Chili Paste (Vinegar,Water,Red Pepper),Cane Sugar,Rice Flour,Fresh Thai Basil,Fresh Mint Leaves,Fresh Thai Green Chilies. Contains: Soy,Coconut.",15.0,,,,11.0,,,,,,1,12.0,430.0,GS1 US,12.0,0,16.0,3.0,1.0,312.0,0.0,19.0,450.0,5.0,16.0,47.0,23.0,15.0,0.0,20,35.0
95,MEJZBY,http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg,http://www.saffronroadfood.com,Saffron Road,420.0,60.0,15.0,2.0,5.0,US,32.0,8.0,0857063002,1177 Summer St,CT,Stamford,06905,0857063002003,US,American Halal,50000000,0857063002157,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002157.jpg,Chana Saag,"Chana Saag: Spinach,Organic Chickpeas,Water,Diced Tomatoes (Diced Tomatoes,Tomato Juice,Salt,Calcium Chloride,Natural Citric Acid),Onions,Organic Cream,Tomato Puree (Tomato Concentrate [Water,Tomato Paste],Natural Citric Acid),Expeller Pressed Canola Oil,Fresh Garlic,Fresh Ginger,Spices,Sea Salt. Cumin Basmati Rice: Water,Basmati Rice,Cumin Seeds,Expeller Pressed Canola Oil,Garlic,Ginger. Contains : Milk",25.0,,,,11.0,,,,,,1,0.0,0.0,GS1 US,12.0,0,8.0,1.5,1.0,312.0,0.0,25.0,590.0,4.0,26.0,78.0,11.0,7.0,0.0,90,15.0
96,P7IQL7,http://product.okfn.org.s3.amazonaws.com/images/brand/P7IQL7.jpg,http://www.planters.com,Planters,290.0,220.0,4.0,0.0,0.0,US,16.0,4.0,0029000,7 Campus Drive,NJ,Parsippany,07054-0311,0041281000006,US,Nabisco Food Company,50000000,0029000075375,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0029000075375.jpg,Peanuts Heat,"PEANUTS,PEANUT AND/OR COTTONSEED OIL,SEA SALT,DEXTROSE,DRIED CHILI PEPPERS,YELLOW CORN FLOUR,MONOSODIUM GLUTAMATE (FLAVOR ENHANCER),DRIED ONIONS,SPICES,DRIED TOMATOES,DRIED GARLIC,PAPRIKA EXTRACT (VEGETABLE COLOR). CONTAINS: PEANUT. MANUFACTURED ON EQUIPMENT THAT PROCESSES TREE NUTS.",15.0,,,,1.75,000003,http://product.okfn.org.s3.amazonaws.com/images/group/000003.jpg,http://www.kraftfoodscompany.com,Kraft Foods,http://en.wikipedia.org/wiki/Kraft_Foods,1,0.0,0.0,GS1 US,12.0,0,18.0,3.5,1.0,49.0,0.0,13.0,300.0,5.0,3.0,9.0,38.0,25.0,0.0,0,0.0
97,8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,130.0,0.0,2.0,0.0,0.0,US,20.0,5.0,0033383,P.O. Box 6036,DE,Newark,19714-6036,0033383000008,US,Produce Marketing Association Inc.,50000000,0033383000015,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383000015.jpg,"Red Delicious WAXF 2 1/2\ 3lb""",Apple,4.0,,1360.0,,233.0,,,,,,1,7.0,260.0,GS1 US,1.0,0,0.0,0.0,1.0,242.0,0.0,0.0,0.0,25.0,11.0,34.0,0.0,0.0,0.0,2,8.0
98,8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,130.0,0.0,2.0,0.0,0.0,US,20.0,5.0,0033383,P.O. Box 6036,DE,Newark,19714-6036,0033383000008,US,Produce Marketing Association Inc.,50000000,0033383007014,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383007014.jpg,"Fuji WAXF 2 1/2\ 3lb""",Apple,4.0,,1360.0,,233.0,,,,,,1,7.0,260.0,GS1 US,1.0,0,0.0,0.0,1.0,242.0,0.0,0.0,0.0,25.0,11.0,34.0,0.0,0.0,0.0,2,8.0
99,8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,130.0,0.0,2.0,0.0,0.0,US,20.0,5.0,0033383,P.O. Box 6036,DE,Newark,19714-6036,0033383000008,US,Produce Marketing Association Inc.,50000000,0033383007045,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383007045.jpg,"Fuji WAXF 2 1/4\ 3lb""",Apple,4.0,,1360.0,,233.0,,,,,,1,7.0,260.0,GS1 US,1.0,0,0.0,0.0,1.0,242.0,0.0,0.0,0.0,25.0,11.0,34.0,0.0,0.0,0.0,2,8.0
